"","GD.AT.Open","GD.AT.High","GD.AT.Low","GD.AT.Close","GD.AT.Volume","GD.AT.Adjusted"
"2023-08-02",1309.9599609375,1309.9599609375,1281.69995117188,1305.84997558594,30843400,1305.84997558594
"2023-08-03",1305.36999511719,1316.06005859375,1298.96997070312,1314.31005859375,18605500,1314.31005859375
"2023-08-04",1317.32995605469,1324.14001464844,1317.32995605469,1319.52001953125,17182000,1319.52001953125
"2023-08-07",1322.61999511719,1326.56005859375,1316.28002929688,1320.65002441406,15736000,1320.65002441406
"2023-08-08",1317.07995605469,1321.63000488281,1311.06994628906,1311.18994140625,15256900,1311.18994140625
"2023-08-09",1315.58996582031,1321.72998046875,1313.68005371094,1317.18005371094,15741700,1317.18005371094
"2023-08-10",1317.42004394531,1318.9599609375,1307.01000976562,1313.19995117188,18873300,1313.19995117188
"2023-08-11",1313.19995117188,1313.19995117188,1281.88000488281,1286.85998535156,23464100,1286.85998535156
"2023-08-14",1280.40002441406,1284.75,1264.21997070312,1278.86999511719,19249000,1278.86999511719
"2023-08-16",1275.39001464844,1286.76000976562,1267.52001953125,1279.9599609375,17214100,1279.9599609375
"2023-08-17",1278.68005371094,1285.41003417969,1277.9599609375,1283.43005371094,18463200,1283.43005371094
"2023-08-18",1280.82995605469,1281.56994628906,1262.68005371094,1263.33996582031,22214600,1263.33996582031
"2023-08-21",1264.46997070312,1294.7099609375,1264.46997070312,1285.27001953125,19104700,1285.27001953125
"2023-08-22",1289.43994140625,1306.31994628906,1289.43994140625,1300.46997070312,19693800,1300.46997070312
"2023-08-23",1301.81994628906,1309.90002441406,1292.33996582031,1293.72998046875,15894400,1293.72998046875
"2023-08-24",1300.2099609375,1302.11999511719,1292.97998046875,1295.91003417969,12868300,1295.91003417969
"2023-08-25",1294.75,1302.40002441406,1289.94995117188,1299.76000976562,11495000,1299.76000976562
"2023-08-28",1304.47998046875,1317.97998046875,1304.47998046875,1316.27001953125,13607300,1316.27001953125
"2023-08-29",1316.13000488281,1324.84997558594,1316.13000488281,1318.33996582031,15754600,1318.33996582031
"2023-08-30",1317.97998046875,1322.31005859375,1314.48999023438,1316.93994140625,22328500,1316.93994140625
"2023-08-31",1320.35998535156,1323.60998535156,1311.72998046875,1312.48999023438,101006200,1312.48999023438
"2023-09-01",1315.36999511719,1316.30004882812,1296.58996582031,1299.46997070312,19001500,1299.46997070312
"2023-09-04",1302.03002929688,1305.34997558594,1267.32995605469,1267.32995605469,24286300,1267.32995605469
"2023-09-05",1268.22998046875,1281.56994628906,1260.11999511719,1276.52001953125,26045500,1276.52001953125
"2023-09-06",1276.9599609375,1279.42004394531,1266.43994140625,1273.47998046875,19098900,1273.47998046875
"2023-09-07",1275.34997558594,1275.81005859375,1241.66003417969,1247.51000976562,28671400,1247.51000976562
"2023-09-08",1248.14001464844,1262.5,1234.02001953125,1259.5,23742500,1259.5
"2023-09-11",1273.76000976562,1282.65002441406,1247.02001953125,1250.58996582031,22848400,1250.58996582031
"2023-09-12",1252.15002441406,1257.08996582031,1236.43994140625,1246.88000488281,25876000,1246.88000488281
"2023-09-13",1247.76000976562,1248.90002441406,1219.33996582031,1225.25,27746200,1225.25
"2023-09-14",1223.89001464844,1233.81005859375,1213.64001464844,1233.81005859375,22847400,1233.81005859375
"2023-09-15",1240.07995605469,1261.06994628906,1240.07995605469,1258.57995605469,39542600,1258.57995605469
"2023-09-18",1263.07995605469,1267.53002929688,1249.53002929688,1251.66003417969,39380300,1251.66003417969
"2023-09-19",1250.55004882812,1258.48999023438,1219.92004394531,1227.78002929688,24209400,1227.78002929688
"2023-09-20",1228.81005859375,1237.31005859375,1197.44995117188,1200.31005859375,34161300,1200.31005859375
"2023-09-21",1199.09997558594,1205.42004394531,1182.89001464844,1200.0400390625,28344700,1200.0400390625
"2023-09-22",1200.57995605469,1219.68994140625,1200.57995605469,1217.75,22064200,1217.75
"2023-09-25",1223.40002441406,1240.26000976562,1215.80004882812,1215.80004882812,23241700,1215.80004882812
"2023-09-26",1210.82995605469,1223.42004394531,1209.43994140625,1219.56994628906,15760800,1219.56994628906
"2023-09-27",1218.94995117188,1228.02001953125,1196.56994628906,1204.10998535156,19573000,1204.10998535156
"2023-09-28",1203.92004394531,1208.69995117188,1187.0400390625,1193.31994628906,19835300,1193.31994628906
"2023-09-29",1195.53002929688,1211.46997070312,1193.25,1209.33996582031,17450100,1209.33996582031
"2023-10-02",1210.30004882812,1217.28002929688,1191.65002441406,1191.77001953125,12666700,1191.77001953125
"2023-10-03",1188.96997070312,1195.78002929688,1166.89001464844,1168.44995117188,19070800,1168.44995117188
"2023-10-04",1163.2099609375,1174.41003417969,1157.23999023438,1170.13000488281,20451800,1170.13000488281
"2023-10-05",1171.06005859375,1174.82995605469,1154.02001953125,1154.02001953125,15270300,1154.02001953125
"2023-10-06",1154.43994140625,1163.80004882812,1135.31994628906,1136.93005371094,22150400,1136.93005371094
"2023-10-09",1125.7900390625,1127.89001464844,1105.15002441406,1111.2900390625,80832300,1111.2900390625
"2023-10-10",1118.16003417969,1163.15002441406,1118.16003417969,1157.84997558594,28029700,1157.84997558594
"2023-10-11",1158.34997558594,1178.9599609375,1157.97998046875,1175.78002929688,24091400,1175.78002929688
"2023-10-12",1181.58996582031,1206.93994140625,1179.0400390625,1182.31005859375,26075100,1182.31005859375
"2023-10-13",1179.4599609375,1183.10998535156,1160.84997558594,1169.66003417969,16582200,1169.66003417969
"2023-10-16",1165.42004394531,1177.32995605469,1161.21997070312,1173.76000976562,13014000,1173.76000976562
"2023-10-17",1176.15002441406,1192.09997558594,1165.63000488281,1169.7900390625,13030300,1169.7900390625
"2023-10-18",1165.65002441406,1183.56994628906,1163.77001953125,1178.88000488281,20777900,1178.88000488281
"2023-10-19",1175.86999511719,1185.03002929688,1172.43994140625,1178.58996582031,15479200,1178.58996582031
"2023-10-20",1171.5,1177.31005859375,1166.47998046875,1174.91003417969,19718300,1174.91003417969
"2023-10-23",1179.43005371094,1189.52001953125,1171.98999023438,1173.69995117188,21406600,1173.69995117188
"2023-10-24",1180.10998535156,1198.17004394531,1178.91003417969,1196.56005859375,33103000,1196.56005859375
"2023-10-25",1198.31994628906,1199.65002441406,1184.33996582031,1185.23999023438,16233900,1185.23999023438
"2023-10-26",1178.03002929688,1180.61999511719,1167.38000488281,1177.39001464844,23363000,1177.39001464844
"2023-10-27",1179.88000488281,1189.66003417969,1174.94995117188,1178.7900390625,14415600,1178.7900390625
"2023-10-30",1183.40002441406,1186.7900390625,1179.13000488281,1186.38000488281,14476200,1186.38000488281
"2023-10-31",1185.40002441406,1195.26000976562,1185.40002441406,1193.09997558594,15270600,1193.09997558594
"2023-11-01",1195.38000488281,1199.64001464844,1188.09997558594,1196.47998046875,12138200,1196.47998046875
"2023-11-02",1200.52001953125,1219.98999023438,1199.66003417969,1219.98999023438,19641700,1219.98999023438
"2023-11-03",1226.81005859375,1234.5400390625,1217.25,1219.77001953125,20625800,1219.77001953125
"2023-11-06",1226.84997558594,1237.38000488281,1226.84997558594,1237.36999511719,14167500,1237.36999511719
"2023-11-07",1236.38000488281,1240.75,1225.82995605469,1228.86999511719,17160500,1228.86999511719
"2023-11-08",1230.10998535156,1233.2900390625,1222.28002929688,1227.27001953125,12498900,1227.27001953125
"2023-11-09",1227.88000488281,1230.76000976562,1213.38000488281,1218.06994628906,18412300,1218.06994628906
"2023-11-10",1216.93005371094,1217.17004394531,1199.18005371094,1203.07995605469,17022800,1203.07995605469
"2023-11-13",1204.44995117188,1208.02001953125,1196.4599609375,1205.55004882812,249209400,1205.55004882812
"2023-11-14",1207.15002441406,1236.13000488281,1205.44995117188,1235.27001953125,33464800,1235.27001953125
"2023-11-15",1236.93005371094,1240.60998535156,1231.2900390625,1238.76000976562,20508600,1238.76000976562
"2023-11-16",1238.31005859375,1242.68005371094,1233.17004394531,1239.39001464844,21328200,1239.39001464844
"2023-11-17",1239.03002929688,1263.81994628906,1239.03002929688,1250.43994140625,216139300,1250.43994140625
"2023-11-20",1252.66003417969,1260,1245.38000488281,1248.63000488281,25611900,1248.63000488281
"2023-11-21",1253.27001953125,1259.11999511719,1242.02001953125,1242.19995117188,68971400,1242.19995117188
"2023-11-22",1245.78002929688,1258.85998535156,1243.11999511719,1258.73999023438,28847900,1258.73999023438
"2023-11-23",1256.57995605469,1260.65002441406,1254.5,1260.52001953125,16449100,1260.52001953125
"2023-11-24",1261.31994628906,1262.42004394531,1251.5,1258.72998046875,14060700,1258.72998046875
"2023-11-27",1260.06005859375,1267.31005859375,1255.65002441406,1265.35998535156,22665000,1265.35998535156
"2023-11-28",1263.98999023438,1266.66003417969,1259.13000488281,1264.68994140625,20979000,1264.68994140625
"2023-11-29",1266.05004882812,1272.36999511719,1265.98999023438,1271.19995117188,21249000,1271.19995117188
"2023-11-30",1273.23999023438,1275.41003417969,1269.68005371094,1275.13000488281,48109700,1275.13000488281
"2023-12-01",1272.18994140625,1280.47998046875,1272.18994140625,1280.10998535156,13781600,1280.10998535156
"2023-12-04",1283.47998046875,1284.5400390625,1273.86999511719,1275.33996582031,18255500,1275.33996582031
"2023-12-05",1273.73999023438,1276.64001464844,1258.03002929688,1270.34997558594,29925800,1270.34997558594
"2023-12-06",1272.09997558594,1275.81994628906,1268.88000488281,1273.47998046875,15144400,1273.47998046875
"2023-12-07",1273.44995117188,1276.67004394531,1270.39001464844,1273.32995605469,21629400,1273.32995605469
"2023-12-08",1272.84997558594,1275.51000976562,1268.0400390625,1275.08996582031,49178400,1275.08996582031
"2023-12-11",1275.82995605469,1276.92004394531,1271.89001464844,1275.5,12540000,1275.5
"2023-12-12",1277.11999511719,1284.33996582031,1275.82995605469,1283.11999511719,18412100,1283.11999511719
"2023-12-13",1284.26000976562,1292.52001953125,1284.26000976562,1292.34997558594,18102900,1292.34997558594
"2023-12-14",1298.16003417969,1304.73999023438,1293.94995117188,1295.36999511719,23894100,1295.36999511719
"2023-12-15",1296.68005371094,1298.23999023438,1285.93005371094,1290.7900390625,37568100,1290.7900390625
"2023-12-18",1288.92004394531,1290.71997070312,1284.68994140625,1287.21997070312,17647800,1287.21997070312
"2023-12-19",1285.68005371094,1302.33996582031,1285.68005371094,1298.47998046875,24325800,1298.47998046875
"2023-12-20",1299.11999511719,1303.69995117188,1297.13000488281,1301.81005859375,14755100,1301.81005859375
"2023-12-21",1302.25,1302.25,1295.41003417969,1298.56005859375,12022600,1298.56005859375
"2023-12-22",1296.33996582031,1297.9599609375,1289.85998535156,1290.89001464844,17749300,1290.89001464844
"2023-12-27",1292.41003417969,1298.43005371094,1290.43005371094,1293.18994140625,11896800,1293.18994140625
"2023-12-28",1294.7099609375,1296.56994628906,1283.27001953125,1285.65002441406,9336000,1285.65002441406
"2023-12-29",1285.27001953125,1298.27001953125,1285.27001953125,1293.14001464844,14297400,1293.14001464844
"2024-01-02",1296.44995117188,1311.85998535156,1296.44995117188,1307.63000488281,11970400,1307.63000488281
"2024-01-03",1307.69995117188,1308.76000976562,1299.08996582031,1301.33996582031,15215900,1301.33996582031
"2024-01-04",1302.52001953125,1311.9599609375,1301.13000488281,1310.86999511719,17450500,1310.86999511719
"2024-01-05",1310.18994140625,1312.31994628906,1302.66003417969,1311.67004394531,15096400,1311.67004394531
"2024-01-08",1313.78002929688,1330.68005371094,1310.86999511719,1330.60998535156,22956500,1330.60998535156
"2024-01-09",1331.90002441406,1348.77001953125,1331.90002441406,1341.09997558594,27186900,1341.09997558594
"2024-01-10",1340.42004394531,1345.63000488281,1337.77001953125,1344.51000976562,18621700,1344.51000976562
"2024-01-11",1348.9599609375,1354.0400390625,1347.06005859375,1347.90002441406,27737300,1347.90002441406
"2024-01-12",1351.56005859375,1353.30004882812,1339.66003417969,1352.65002441406,18393700,1352.65002441406
"2024-01-15",1351.60998535156,1354.7099609375,1344.97998046875,1353.4599609375,14013100,1353.4599609375
"2024-01-16",1350.66003417969,1350.66003417969,1332.22998046875,1332.46997070312,19241800,1332.46997070312
"2024-01-17",1327.80004882812,1340.02001953125,1319.34997558594,1331.33996582031,28022300,1331.33996582031
"2024-01-18",1331.18005371094,1344.02001953125,1330.7900390625,1341.09997558594,16733700,1341.09997558594
"2024-01-19",1343.13000488281,1349.15002441406,1336.43005371094,1340.03002929688,24321600,1340.03002929688
"2024-01-22",1341.02001953125,1352.18005371094,1339.9599609375,1351.56005859375,18079500,1351.56005859375
"2024-01-23",1351.53002929688,1359.35998535156,1349.56994628906,1353.14001464844,21069900,1353.14001464844
"2024-01-24",1356.2099609375,1362.91003417969,1354.57995605469,1362.05004882812,19159700,1362.05004882812
"2024-01-25",1362.39001464844,1363.78002929688,1344.93994140625,1352.85998535156,21378500,1352.85998535156
"2024-01-26",1350.83996582031,1360.93005371094,1346.43005371094,1360.89001464844,16038700,1360.89001464844
"2024-01-29",1359.5,1359.5,1349.60998535156,1350.94995117188,15935300,1350.94995117188
"2024-01-30",1350.71997070312,1358.18994140625,1346.76000976562,1355.11999511719,20755500,1355.11999511719
"2024-01-31",1357.21997070312,1378.09997558594,1357.21997070312,1367.41003417969,33248300,1367.41003417969
"2024-02-01",1367.92004394531,1376.61999511719,1362.14001464844,1376.61999511719,36528900,1376.61999511719
"2024-02-02",1382.57995605469,1392.27001953125,1382.57995605469,1385.01000976562,33614800,1385.01000976562
"2024-02-05",1389.39001464844,1397.56994628906,1384.81005859375,1395.98999023438,34830200,1395.98999023438
"2024-02-06",1398.7900390625,1404.47998046875,1392.19995117188,1403.76000976562,39759200,1403.76000976562
"2024-02-07",1405.53002929688,1407.7099609375,1382.38000488281,1397.14001464844,24289700,1397.14001464844
"2024-02-08",1396.96997070312,1405.28002929688,1389.66003417969,1404.88000488281,21339200,1404.88000488281
"2024-02-09",1409,1412.53002929688,1400.93005371094,1401.01000976562,17648100,1401.01000976562
"2024-02-12",1402.84997558594,1407.25,1390.44995117188,1394.07995605469,14621300,1394.07995605469
"2024-02-13",1393.19995117188,1396.42004394531,1383.43994140625,1385.46997070312,22404800,1385.46997070312
"2024-02-14",1386.10998535156,1406.42004394531,1384.02001953125,1405.38000488281,25042500,1405.38000488281
"2024-02-15",1410.03002929688,1414.76000976562,1398,1403.5,20654900,1403.5
"2024-02-16",1408.85998535156,1415,1401.86999511719,1405.31994628906,18397500,1405.31994628906
"2024-02-19",1407.76000976562,1422.84997558594,1403.22998046875,1422.41003417969,14992100,1422.41003417969
"2024-02-20",1422.0400390625,1426.93005371094,1418.14001464844,1424.34997558594,17474000,1424.34997558594
"2024-02-21",1421.26000976562,1423.17004394531,1415.32995605469,1420.28002929688,30311800,1420.28002929688
"2024-02-22",1425.47998046875,1431.07995605469,1418.09997558594,1419.25,20497700,1419.25
"2024-02-23",1422.53002929688,1423.59997558594,1410.89001464844,1413.26000976562,27174600,1413.26000976562
"2024-02-26",1411.59997558594,1416.43005371094,1411.40002441406,1414.51000976562,13229700,1414.51000976562
"2024-02-27",1413.2900390625,1416.68005371094,1407.94995117188,1411.97998046875,16553700,1411.97998046875
"2024-02-28",1410.71997070312,1415.10998535156,1396.03002929688,1407.73999023438,17722000,1407.73999023438
"2024-02-29",1408.89001464844,1424.7900390625,1408.89001464844,1424.77001953125,30731200,1424.77001953125
"2024-03-01",1423.51000976562,1427.36999511719,1421.03002929688,1422.75,15879200,1422.75
"2024-03-04",1426.38000488281,1437.65002441406,1426.38000488281,1434.86999511719,25448400,1434.86999511719
"2024-03-05",1433.82995605469,1436.43994140625,1428,1430.93994140625,22231000,1430.93994140625
"2024-03-06",1428.65002441406,1434.5400390625,1427.07995605469,1433.0400390625,25657200,1433.0400390625
"2024-03-07",1435.68994140625,1437.31994628906,1420.03002929688,1425.43994140625,327220500,1425.43994140625
"2024-03-08",1424.0400390625,1430.84997558594,1421.21997070312,1427.02001953125,27889800,1427.02001953125
"2024-03-11",1427.40002441406,1427.7099609375,1391.26000976562,1391.26000976562,69541000,1391.26000976562
"2024-03-12",1394.7900390625,1400.06994628906,1386.2099609375,1395.85998535156,46771000,1395.85998535156
"2024-03-13",1398.59997558594,1407.68005371094,1398.56994628906,1399.86999511719,43021800,1399.86999511719
"2024-03-14",1403.2099609375,1417.64001464844,1397.22998046875,1417.64001464844,42307100,1417.64001464844
"2024-03-15",1421.14001464844,1426.65002441406,1414.64001464844,1422.03002929688,73779300,1422.03002929688
"2024-03-19",1417.28002929688,1417.28002929688,1403.46997070312,1403.46997070312,34628500,1403.46997070312
"2024-03-20",1402.43994140625,1419.33996582031,1402.43994140625,1417.71997070312,33707600,1417.71997070312
"2024-03-21",1424.64001464844,1433.5,1421.96997070312,1430.34997558594,31923800,1430.34997558594
"2024-03-22",1427.77001953125,1429.69995117188,1423.75,1425.16003417969,19624900,1425.16003417969
"2024-03-26",1422.72998046875,1427.90002441406,1420.5,1422.51000976562,32002500,1422.51000976562
"2024-03-27",1422.9599609375,1431.21997070312,1416.47998046875,1417.58996582031,21239900,1417.58996582031
"2024-03-28",1417.94995117188,1425.39001464844,1414.69995117188,1422.34997558594,23907000,1422.34997558594
"2024-04-02",1417.78002929688,1423.71997070312,1391.13000488281,1393.83996582031,23583700,1393.83996582031
"2024-04-03",1392.97998046875,1395.83996582031,1378.93005371094,1383.68994140625,25806700,1383.68994140625
"2024-04-04",1383.67004394531,1394.07995605469,1376.61999511719,1386.38000488281,24959800,1386.38000488281
"2024-04-05",1378.51000976562,1384.11999511719,1364.07995605469,1383.44995117188,22206400,1383.44995117188
"2024-04-08",1385.23999023438,1403.69995117188,1385.23999023438,1401.34997558594,24322300,1401.34997558594
"2024-04-09",1401.76000976562,1419.26000976562,1399.93994140625,1417.75,27661200,1417.75
"2024-04-10",1422.36999511719,1425.68005371094,1412.91003417969,1420.30004882812,28464200,1420.30004882812
"2024-04-11",1420.40002441406,1421.78002929688,1411.31005859375,1416.53002929688,16369000,1416.53002929688
"2024-04-12",1418.25,1423.82995605469,1395.5400390625,1400.60998535156,23006600,1400.60998535156
"2024-04-15",1383.72998046875,1397.32995605469,1375.43994140625,1390.68994140625,30435600,1390.68994140625
"2024-04-16",1377.56994628906,1378.89001464844,1357.30004882812,1357.30004882812,32796700,1357.30004882812
"2024-04-17",1361.2900390625,1371.51000976562,1360.93005371094,1365.47998046875,27146800,1365.47998046875
"2024-04-18",1368.22998046875,1381.10998535156,1368.22998046875,1381.06994628906,19770900,1381.06994628906
"2024-04-19",1371.57995605469,1395.56994628906,1371.57995605469,1392.61999511719,20681200,1392.61999511719
"2024-04-22",1399.33996582031,1420.43994140625,1399.33996582031,1420.40002441406,20023300,1420.40002441406
"2024-04-23",1424.09997558594,1447.81994628906,1424.09997558594,1447.81994628906,31531200,1447.81994628906
"2024-04-24",1448.93005371094,1462.68005371094,1446.06994628906,1448.69995117188,43090200,1448.69995117188
"2024-04-25",1443.31005859375,1448.69995117188,1434.89001464844,1435.18994140625,32591600,1435.18994140625
"2024-04-26",1438.80004882812,1455.08996582031,1438.80004882812,1454.97998046875,28980000,1454.97998046875
"2024-04-29",1454.47998046875,1457.0400390625,1447.11999511719,1455.47998046875,20757500,1455.47998046875
"2024-04-30",1456.59997558594,1459.25,1448.08996582031,1448.47998046875,40699400,1448.47998046875
"2024-05-02",1447.13000488281,1460.2900390625,1447.13000488281,1452.23999023438,25568000,1452.23999023438
"2024-05-08",1464.73999023438,1475.93005371094,1464.73999023438,1473.53002929688,40995100,1473.53002929688
"2024-05-09",1475.21997070312,1477.88000488281,1467.58996582031,1477.21997070312,32497600,1477.21997070312
"2024-05-10",1481.17004394531,1485.94995117188,1480.36999511719,1484.06005859375,20527300,1484.06005859375
"2024-05-13",1484.03002929688,1486.11999511719,1471.01000976562,1476.11999511719,22682900,1476.11999511719
"2024-05-14",1474.44995117188,1476.44995117188,1467.05004882812,1471.78002929688,18291900,1471.78002929688
"2024-05-15",1475.05004882812,1493.65002441406,1475.05004882812,1493.65002441406,25008200,1493.65002441406
"2024-05-16",1496.43994140625,1497.34997558594,1487.11999511719,1491.7099609375,32086400,1491.7099609375
"2024-05-17",1492.68005371094,1505.34997558594,1488.5,1490.4599609375,30946900,1490.4599609375
"2024-05-20",1496.71997070312,1505.06994628906,1495.66003417969,1502.7900390625,23004500,1502.7900390625
"2024-05-21",1503.68005371094,1503.68005371094,1492.80004882812,1496.34997558594,30413100,1496.34997558594
"2024-05-22",1494.47998046875,1496.5400390625,1478.22998046875,1480.08996582031,30881900,1480.08996582031
"2024-05-23",1481.28002929688,1486.59997558594,1476.55004882812,1481.65002441406,14310300,1481.65002441406
"2024-05-24",1473.40002441406,1481.10998535156,1469.71997070312,1477.68994140625,15778000,1477.68994140625
"2024-05-27",1479.89001464844,1494.48999023438,1477.36999511719,1481.22998046875,11937500,1481.22998046875
"2024-05-28",1482.81994628906,1487.42004394531,1470.43994140625,1471.63000488281,17317100,1471.63000488281
"2024-05-29",1469.78002929688,1470.31005859375,1442.16003417969,1442.2099609375,30296600,1442.2099609375
"2024-05-30",1444.73999023438,1449.48999023438,1433.7099609375,1439.91003417969,27565300,1439.91003417969
"2024-05-31",1440.78002929688,1440.78002929688,1431.53002929688,1431.83996582031,73037400,1431.83996582031
"2024-06-03",1436.80004882812,1455.56994628906,1436.80004882812,1447.41003417969,18998100,1447.41003417969
"2024-06-04",1446.02001953125,1446.42004394531,1424.66003417969,1424.68994140625,17880200,1424.68994140625
"2024-06-05",1431.52001953125,1445.93005371094,1425.11999511719,1443.73999023438,21279200,1443.73999023438
"2024-06-06",1452.81005859375,1463.46997070312,1452.81005859375,1452.84997558594,31375800,1452.84997558594
"2024-06-07",1455.71997070312,1462.21997070312,1450.82995605469,1458.36999511719,20750100,1458.36999511719
"2024-06-10",1445.43005371094,1461.76000976562,1440.91003417969,1458.83996582031,15747100,1458.83996582031
"2024-06-11",1461.90002441406,1472.43994140625,1448.75,1448.75,17011700,1448.75
"2024-06-12",1449.91003417969,1459.7900390625,1448.06005859375,1451.23999023438,24029700,1451.23999023438
"2024-06-13",1454,1457.34997558594,1438.23999023438,1438.43994140625,17679900,1438.43994140625
"2024-06-14",1438.36999511719,1439.63000488281,1406.39001464844,1406.91003417969,33602100,1406.91003417969
"2024-06-17",1412.2900390625,1419.48999023438,1395.06005859375,1404.10998535156,22814200,1404.10998535156
"2024-06-18",1407.19995117188,1423.05004882812,1407.19995117188,1422.31994628906,27535900,1422.31994628906
"2024-06-19",1423.76000976562,1428.7099609375,1420.36999511719,1426.19995117188,15293900,1426.19995117188
"2024-06-20",1432.13000488281,1434.66003417969,1411.53002929688,1421.7099609375,23503600,1421.7099609375
"2024-06-21",1425.05004882812,1427.83996582031,1415.27001953125,1424.0400390625,39136800,1424.0400390625
"2024-06-25",1423.90002441406,1431.81005859375,1419.17004394531,1420.06005859375,34030800,1420.06005859375
"2024-06-26",1417.66003417969,1419.75,1399.55004882812,1406.23999023438,42310600,1406.23999023438
"2024-06-27",1407.46997070312,1411.17004394531,1400.41003417969,1400.43005371094,29914500,1400.43005371094
"2024-06-28",1400.23999023438,1411.94995117188,1400.23999023438,1404.26000976562,37417300,1404.26000976562
"2024-07-01",1409.56005859375,1423.4599609375,1409.56005859375,1420.82995605469,0,1420.82995605469
"2024-07-02",1413.94995117188,1418.85998535156,1407.03002929688,1407.03002929688,16180700,1407.03002929688
"2024-07-03",1414.89001464844,1423.56994628906,1410.41003417969,1423.56005859375,19318200,1423.56005859375
"2024-07-04",1424.86999511719,1435.81005859375,1420.03002929688,1435.81005859375,15113100,1435.81005859375
"2024-07-05",1436.56005859375,1442.10998535156,1436.44995117188,1440.52001953125,12202100,1440.52001953125
"2024-07-08",1439.14001464844,1450.92004394531,1434.56994628906,1450.92004394531,21153800,1450.92004394531
"2024-07-09",1448.67004394531,1458.36999511719,1447.36999511719,1451.21997070312,18408000,1451.21997070312
"2024-07-10",1452.4599609375,1452.4599609375,1440.61999511719,1444.31005859375,15445900,1444.31005859375
"2024-07-11",1445.59997558594,1450.57995605469,1442.68005371094,1445.91003417969,14306800,1445.91003417969
"2024-07-12",1441.47998046875,1452.28002929688,1441.47998046875,1452.28002929688,17521200,1452.28002929688
"2024-07-15",1453.9599609375,1461.81005859375,1453.17004394531,1458.52001953125,22583000,1458.52001953125
"2024-07-16",1453.66003417969,1454.82995605469,1446.05004882812,1449.40002441406,16854900,1449.40002441406
"2024-07-17",1448.32995605469,1451.98999023438,1438.61999511719,1446.92004394531,16204100,1446.92004394531
"2024-07-18",1449.5400390625,1458.98999023438,1446.72998046875,1457.73999023438,19845100,1457.73999023438
"2024-07-19",1453.92004394531,1464.40002441406,1449.65002441406,1464.39001464844,17335500,1464.39001464844
"2024-07-22",1465.81005859375,1483.31994628906,1465.81005859375,1482.43005371094,21133400,1482.43005371094
"2024-07-23",1481.9599609375,1487.5400390625,1479.82995605469,1480.22998046875,17064500,1480.22998046875
"2024-07-24",1475.69995117188,1475.69995117188,1466.71997070312,1466.72998046875,21074700,1466.72998046875
"2024-07-25",1461,1463.81994628906,1450.31994628906,1463.81994628906,21202700,1463.81994628906
"2024-07-26",1462.46997070312,1470.01000976562,1462.25,1469.25,22161300,1469.25
"2024-07-29",1466.35998535156,1468.83996582031,1462.81005859375,1468.01000976562,13640400,1468.01000976562
"2024-07-30",1468.35998535156,1468.75,1460.42004394531,1460.4599609375,12718000,1460.4599609375
"2024-07-31",1463.57995605469,1478.17004394531,1463.57995605469,1478.17004394531,27311500,1478.17004394531
"2024-08-01",1476.96997070312,1479.01000976562,1463.97998046875,1474.43994140625,24243500,1474.43994140625
"2024-08-02",1455.93994140625,1455.93994140625,1430.30004882812,1430.90002441406,27073000,1430.90002441406
"2024-08-05",1427.31994628906,1428.01000976562,1320.77001953125,1341.22998046875,52720800,1341.22998046875
"2024-08-06",1356.01000976562,1383.59997558594,1355.43994140625,1367.78002929688,37532300,1367.78002929688
"2024-08-07",1375.81994628906,1399.32995605469,1375.81994628906,1394.2900390625,20953300,1394.2900390625
"2024-08-08",1388.43994140625,1388.85998535156,1375.27001953125,1382.4599609375,19344300,1382.4599609375
"2024-08-09",1390.67004394531,1394.64001464844,1382.84997558594,1383.31005859375,13494700,1383.31005859375
"2024-08-12",1384.64001464844,1399.96997070312,1384.64001464844,1398.19995117188,15214900,1398.19995117188
"2024-08-13",1398.21997070312,1404.61999511719,1394.61999511719,1403.17004394531,15101400,1403.17004394531
"2024-08-14",1408.5400390625,1423.55004882812,1408.5400390625,1423.05004882812,20143600,1423.05004882812
"2024-08-16",1430.05004882812,1438.67004394531,1430.05004882812,1431.88000488281,22067800,1431.88000488281
"2024-08-19",1432.0400390625,1436.73999023438,1428.43994140625,1432.28002929688,10825700,1432.28002929688
"2024-08-20",1433.25,1434.65002441406,1420.83996582031,1425.51000976562,14877800,1425.51000976562
"2024-08-21",1425.17004394531,1434.57995605469,1425.17004394531,1432.53002929688,14085900,1432.53002929688
"2024-08-22",1431.5400390625,1436.25,1429.26000976562,1436.10998535156,17232100,1436.10998535156
"2024-08-23",1439.90002441406,1441.39001464844,1432.26000976562,1432.59997558594,13614900,1432.59997558594
"2024-08-26",1433.06994628906,1438.86999511719,1430.06005859375,1437.68005371094,14163800,1437.68005371094
"2024-08-27",1440.26000976562,1447.64001464844,1432.31005859375,1432.4599609375,11666300,1432.4599609375
"2024-08-28",1434.01000976562,1439.51000976562,1424.98999023438,1425.35998535156,17764700,1425.35998535156
"2024-08-29",1425.72998046875,1428.69995117188,1420.40002441406,1426.91003417969,20044900,1426.91003417969
"2024-08-30",1428.65002441406,1431.32995605469,1424.58996582031,1431.18994140625,50342000,1431.18994140625
"2024-09-02",1432.78002929688,1446.2099609375,1432.0400390625,1446.17004394531,16356800,1446.17004394531
"2024-09-03",1446.46997070312,1450.42004394531,1444.47998046875,1446.08996582031,15885900,1446.08996582031
